interaction_id,customer_id,interaction_type,datetime,notes
24202,6942,Social Media,2025-09-21 00:35:37,Hỏi tình trạng da và gợi ý routine
24203,6942,Web,2025-08-24 01:48:56,hành_động='Xóa khỏi giỏ hàng'; sản_phẩm='Kem dưỡng ẩm ban đêm'; thương_hiệu='AquaSkin'; từ_khóa='trị mụn'
24204,6943,Call,2025-07-14 04:41:26,Xác nhận tồn kho và thời gian giao hàng
24205,6944,Call,2025-03-19 23:28:48,Tư vấn combo dưỡng da
24206,6944,Email,2025-06-13 13:49:34,Phản hồi trải nghiệm sau khi mua
24207,6944,Call,2025-04-20 14:38:06,Hỏi tình trạng da và gợi ý routine
24208,6944,Web,2025-04-03 13:05:49,hành_động='Bắt đầu thanh toán'; sản_phẩm='Serum Vitamin C'; thương_hiệu='PureLeaf'; từ_khóa='trị mụn'
24209,6944,Chat,2024-12-23 17:36:27,Phản hồi trải nghiệm sau khi mua
24210,6945,Email,2023-07-23 11:43:33,Tư vấn combo dưỡng da
24211,6945,Web,2023-09-27 15:36:30,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Son lì tông nude'; thương_hiệu='Lumi'; từ_khóa='dưỡng ẩm'
24212,6945,Call,2023-01-31 06:34:03,Xác nhận tồn kho và thời gian giao hàng
24213,6945,Email,2023-08-01 11:58:11,Giới thiệu sản phẩm mới ra mắt
24214,6945,Meeting,2023-07-12 19:22:47,Gửi mã giảm giá 10% cho đơn đầu tiên
24215,6946,Chat,2025-10-09 08:48:00,Gửi mã giảm giá 10% cho đơn đầu tiên
24216,6947,Meeting,2025-10-09 09:40:00,Hỏi tình trạng da và gợi ý routine
24217,6947,Social Media,2025-10-09 00:24:00,Giới thiệu sản phẩm mới ra mắt
24218,6947,Chat,2025-10-09 11:01:00,Phản hồi trải nghiệm sau khi mua
24219,6947,Web,2025-07-04 11:37:10,hành_động='Xóa khỏi giỏ hàng'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='GlowMe'; từ_khóa='dưỡng ẩm'
24220,6948,Call,2025-09-29 14:46:10,Giới thiệu sản phẩm mới ra mắt
24221,6948,Meeting,2025-10-09 03:47:00,Gửi mã giảm giá 10% cho đơn đầu tiên
24222,6948,Web,2025-10-09 11:22:00,hành_động='Xem sản phẩm'; sản_phẩm='Dầu gội phục hồi'; thương_hiệu='GlowMe'; từ_khóa='trị mụn'
24223,6948,Call,2025-08-26 22:29:47,Gửi mã giảm giá 10% cho đơn đầu tiên
24224,6949,Meeting,2025-10-08 20:54:00,Gửi mã giảm giá 10% cho đơn đầu tiên
24225,6950,Meeting,2024-09-26 19:39:50,Giới thiệu sản phẩm mới ra mắt
24226,6950,Call,2024-07-04 09:15:33,Hỏi tình trạng da và gợi ý routine
24227,6950,Email,2024-07-03 07:18:19,Xác nhận tồn kho và thời gian giao hàng
24228,6950,Social Media,2025-01-28 08:12:49,Xác nhận tồn kho và thời gian giao hàng
24229,6951,Social Media,2025-10-09 03:40:00,Gửi mã giảm giá 10% cho đơn đầu tiên
24230,6951,Web,2025-09-30 15:51:10,hành_động='Xem sản phẩm'; sản_phẩm='Mặt nạ đất sét'; thương_hiệu='HerbaCare'; từ_khóa='chống nắng'
24231,6951,Social Media,2025-08-16 12:07:14,Giới thiệu sản phẩm mới ra mắt
24232,6952,Chat,2024-11-27 10:22:49,Hỏi tình trạng da và gợi ý routine
24233,6952,Call,2024-07-08 01:20:04,Phản hồi trải nghiệm sau khi mua
24234,6953,Meeting,2024-07-30 21:40:29,Xác nhận tồn kho và thời gian giao hàng
24235,6953,Social Media,2024-05-25 10:19:49,Xác nhận tồn kho và thời gian giao hàng
24236,6953,Chat,2024-09-12 14:05:58,Phản hồi trải nghiệm sau khi mua
24237,6953,Web,2024-12-05 02:36:00,hành_động='Bắt đầu thanh toán'; sản_phẩm='Mặt nạ đất sét'; thương_hiệu='Lumi'; từ_khóa='trắng da'
24238,6954,Social Media,2023-09-21 00:03:28,Phản hồi trải nghiệm sau khi mua
24239,6954,Call,2023-11-13 10:32:42,Phản hồi trải nghiệm sau khi mua
24240,6955,Web,2023-04-09 05:44:41,hành_động='Xem sản phẩm'; sản_phẩm='Dầu gội phục hồi'; thương_hiệu='AquaSkin'; từ_khóa='trắng da'
24241,6955,Email,2023-08-31 23:48:32,Tư vấn combo dưỡng da
24242,6955,Call,2023-08-29 16:02:24,Phản hồi trải nghiệm sau khi mua
24243,6955,Call,2023-08-03 01:23:43,Giới thiệu sản phẩm mới ra mắt
24244,6955,Call,2023-03-19 13:44:38,Hỏi tình trạng da và gợi ý routine
24245,6955,Social Media,2023-05-02 23:29:56,Xác nhận tồn kho và thời gian giao hàng
24246,6956,Chat,2024-07-09 08:17:53,Gửi mã giảm giá 10% cho đơn đầu tiên
24247,6957,Email,2025-10-09 09:00:00,Phản hồi trải nghiệm sau khi mua
24248,6957,Chat,2025-10-09 09:01:00,Hỏi tình trạng da và gợi ý routine
24249,6958,Social Media,2024-03-18 11:17:28,Tư vấn combo dưỡng da
24250,6959,Social Media,2025-09-16 13:43:08,Gửi mã giảm giá 10% cho đơn đầu tiên
24251,6959,Web,2025-10-08 23:12:00,hành_động='Thanh toán thành công'; sản_phẩm='Dầu gội phục hồi'; thương_hiệu='HerbaCare'; từ_khóa='chống nắng'
24252,6959,Web,2025-10-09 01:40:00,hành_động='Xem sản phẩm'; sản_phẩm='Serum Vitamin C'; thương_hiệu='GlowMe'; từ_khóa='da nhạy cảm'
24253,6959,Email,2025-10-08 23:54:00,Gửi mã giảm giá 10% cho đơn đầu tiên
24254,6959,Email,2025-10-08 20:16:00,Gửi mã giảm giá 10% cho đơn đầu tiên
24255,6960,Social Media,2024-03-15 16:40:18,Hỏi tình trạng da và gợi ý routine
24256,6960,Meeting,2024-09-19 20:45:43,Xác nhận tồn kho và thời gian giao hàng
24257,6960,Web,2024-03-09 22:44:49,hành_động='Xem sản phẩm'; sản_phẩm='Serum Vitamin C'; thương_hiệu='Silky'; từ_khóa='son lì'
24258,6961,Web,2024-04-12 20:02:53,hành_động='Xem sản phẩm'; sản_phẩm='Kem dưỡng ẩm ban đêm'; thương_hiệu='Silky'; từ_khóa='trắng da'
24259,6961,Social Media,2024-05-22 15:43:54,Xác nhận tồn kho và thời gian giao hàng
24260,6961,Chat,2024-04-12 16:03:03,Xác nhận tồn kho và thời gian giao hàng
24261,6961,Email,2024-04-21 12:49:04,Tư vấn combo dưỡng da
24262,6962,Chat,2024-04-30 07:53:34,Hỏi tình trạng da và gợi ý routine
24263,6963,Call,2025-10-08 21:39:00,Tư vấn combo dưỡng da
24264,6963,Chat,2025-04-09 06:11:29,Gửi mã giảm giá 10% cho đơn đầu tiên
24265,6963,Web,2025-07-27 09:50:08,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Dầu gội phục hồi'; thương_hiệu='GlowMe'; từ_khóa='trị mụn'
24266,6964,Chat,2024-07-20 09:20:19,Xác nhận tồn kho và thời gian giao hàng
24267,6964,Meeting,2024-10-15 16:02:52,Gửi mã giảm giá 10% cho đơn đầu tiên
24268,6964,Chat,2024-10-25 18:59:25,Phản hồi trải nghiệm sau khi mua
24269,6964,Meeting,2024-10-03 11:53:24,Gửi mã giảm giá 10% cho đơn đầu tiên
24270,6964,Call,2024-03-27 13:13:49,Giới thiệu sản phẩm mới ra mắt
24271,6964,Meeting,2024-08-17 21:15:37,Gửi mã giảm giá 10% cho đơn đầu tiên
24272,6965,Chat,2025-07-23 12:09:45,Giới thiệu sản phẩm mới ra mắt
24273,6965,Call,2025-10-04 04:00:43,Giới thiệu sản phẩm mới ra mắt
24274,6966,Web,2023-07-05 04:28:10,hành_động='Xem sản phẩm'; sản_phẩm='Nước hoa hồng'; thương_hiệu='Silky'; từ_khóa='chống nắng'
24275,6966,Web,2023-04-15 14:22:36,hành_động='Xem chi tiết thương hiệu'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='GlowMe'; từ_khóa='son lì'
24276,6966,Email,2023-10-30 19:34:40,Xác nhận tồn kho và thời gian giao hàng
24277,6966,Social Media,2023-04-04 13:00:46,Xác nhận tồn kho và thời gian giao hàng
24278,6966,Email,2023-10-18 01:55:36,Tư vấn combo dưỡng da
24279,6966,Email,2023-04-04 23:09:57,Hỏi tình trạng da và gợi ý routine
24280,6967,Email,2025-10-09 03:45:00,Phản hồi trải nghiệm sau khi mua
24281,6967,Chat,2025-10-09 05:18:00,Phản hồi trải nghiệm sau khi mua
24282,6968,Chat,2023-12-06 02:27:06,Phản hồi trải nghiệm sau khi mua
24283,6968,Social Media,2023-07-28 10:40:43,Xác nhận tồn kho và thời gian giao hàng
24284,6969,Chat,2024-04-01 11:23:25,Phản hồi trải nghiệm sau khi mua
24285,6969,Email,2023-10-13 09:39:08,Tư vấn combo dưỡng da
24286,6970,Meeting,2023-07-01 14:40:31,Phản hồi trải nghiệm sau khi mua
24287,6971,Call,2025-10-09 07:05:00,Xác nhận tồn kho và thời gian giao hàng
24288,6971,Meeting,2025-07-21 15:49:00,Xác nhận tồn kho và thời gian giao hàng
24289,6971,Web,2025-10-09 09:01:00,hành_động='Xem sản phẩm'; sản_phẩm='Dầu gội phục hồi'; thương_hiệu='AquaSkin'; từ_khóa='da nhạy cảm'
24290,6971,Meeting,2025-10-09 03:51:00,Giới thiệu sản phẩm mới ra mắt
24291,6971,Social Media,2025-08-13 21:49:50,Hỏi tình trạng da và gợi ý routine
24292,6971,Web,2025-10-09 10:53:00,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='HerbaCare'; từ_khóa='trị mụn'
24293,6972,Email,2024-06-10 14:27:43,Tư vấn combo dưỡng da
24294,6973,Chat,2024-12-28 22:28:21,Xác nhận tồn kho và thời gian giao hàng
24295,6973,Call,2024-04-30 12:59:45,Giới thiệu sản phẩm mới ra mắt
24296,6974,Web,2024-02-04 18:16:41,hành_động='Bắt đầu thanh toán'; sản_phẩm='Son lì tông nude'; thương_hiệu='GlowMe'; từ_khóa='son lì'
24297,6975,Call,2024-04-22 22:41:01,Xác nhận tồn kho và thời gian giao hàng
24298,6975,Email,2024-05-18 10:11:21,Giới thiệu sản phẩm mới ra mắt
24299,6975,Social Media,2024-01-12 06:23:25,Giới thiệu sản phẩm mới ra mắt
24300,6975,Call,2024-01-26 21:47:59,Giới thiệu sản phẩm mới ra mắt
24301,6976,Call,2025-10-09 04:30:00,Phản hồi trải nghiệm sau khi mua
24302,6976,Call,2025-10-09 04:12:00,Giới thiệu sản phẩm mới ra mắt
24303,6976,Web,2025-09-20 11:24:55,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Son lì tông nude'; thương_hiệu='HerbaCare'; từ_khóa='trắng da'
24304,6976,Email,2025-08-07 09:27:24,Xác nhận tồn kho và thời gian giao hàng
24305,6977,Chat,2024-11-05 02:13:21,Xác nhận tồn kho và thời gian giao hàng
24306,6977,Meeting,2025-01-22 17:20:02,Hỏi tình trạng da và gợi ý routine
24307,6977,Social Media,2024-10-25 00:06:42,Giới thiệu sản phẩm mới ra mắt
24308,6977,Call,2024-07-08 18:57:46,Gửi mã giảm giá 10% cho đơn đầu tiên
24309,6978,Web,2024-11-05 00:11:09,hành_động='Xem sản phẩm'; sản_phẩm='Kem dưỡng ẩm ban đêm'; thương_hiệu='Lumi'; từ_khóa='trắng da'
24310,6978,Meeting,2025-02-20 16:04:50,Gửi mã giảm giá 10% cho đơn đầu tiên
24311,6978,Meeting,2025-05-08 12:21:58,Hỏi tình trạng da và gợi ý routine
24312,6978,Call,2025-01-16 11:46:33,Hỏi tình trạng da và gợi ý routine
24313,6979,Web,2025-02-01 11:48:17,hành_động='Bỏ vào danh sách quan tâm'; sản_phẩm='Son lì tông nude'; thương_hiệu='HerbaCare'; từ_khóa='dưỡng ẩm'
24314,6980,Email,2023-12-20 19:50:06,Hỏi tình trạng da và gợi ý routine
24315,6981,Email,2023-08-04 13:36:56,Tư vấn combo dưỡng da
24316,6981,Email,2024-03-12 08:29:28,Xác nhận tồn kho và thời gian giao hàng
24317,6981,Social Media,2023-11-27 21:12:21,Giới thiệu sản phẩm mới ra mắt
24318,6981,Call,2024-04-06 10:10:21,Hỏi tình trạng da và gợi ý routine
24319,6981,Email,2024-03-09 15:35:54,Tư vấn combo dưỡng da
24320,6982,Meeting,2025-10-09 00:02:00,Hỏi tình trạng da và gợi ý routine
24321,6982,Social Media,2025-08-30 03:11:55,Tư vấn combo dưỡng da
24322,6982,Social Media,2025-10-08 23:33:00,Gửi mã giảm giá 10% cho đơn đầu tiên
24323,6982,Social Media,2025-08-18 14:27:47,Phản hồi trải nghiệm sau khi mua
24324,6983,Social Media,2023-04-07 16:38:40,Xác nhận tồn kho và thời gian giao hàng
24325,6983,Web,2023-11-15 21:43:27,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Mặt nạ đất sét'; thương_hiệu='Lumi'; từ_khóa='chống nắng'
24326,6983,Social Media,2023-09-27 23:08:49,Giới thiệu sản phẩm mới ra mắt
24327,6983,Call,2023-10-12 22:00:51,Xác nhận tồn kho và thời gian giao hàng
24328,6983,Chat,2023-04-13 15:12:27,Hỏi tình trạng da và gợi ý routine
24329,6984,Chat,2024-09-19 05:23:12,Gửi mã giảm giá 10% cho đơn đầu tiên
24330,6984,Social Media,2024-08-24 07:42:06,Hỏi tình trạng da và gợi ý routine
24331,6984,Meeting,2024-02-20 10:37:31,Giới thiệu sản phẩm mới ra mắt
24332,6984,Call,2024-09-23 19:18:30,Xác nhận tồn kho và thời gian giao hàng
24333,6984,Social Media,2024-03-09 23:21:43,Phản hồi trải nghiệm sau khi mua
24334,6985,Email,2025-03-13 23:37:03,Xác nhận tồn kho và thời gian giao hàng
24335,6986,Email,2023-05-05 02:54:10,Xác nhận tồn kho và thời gian giao hàng
24336,6986,Meeting,2023-10-19 19:24:04,Giới thiệu sản phẩm mới ra mắt
24337,6986,Meeting,2023-05-25 02:14:58,Hỏi tình trạng da và gợi ý routine
24338,6986,Web,2023-08-19 14:03:54,hành_động='Xem chi tiết thương hiệu'; sản_phẩm='Son lì tông nude'; thương_hiệu='AquaSkin'; từ_khóa='trắng da'
24339,6986,Meeting,2023-10-17 22:36:39,Xác nhận tồn kho và thời gian giao hàng
24340,6987,Chat,2025-04-22 14:59:25,Hỏi tình trạng da và gợi ý routine
24341,6988,Social Media,2025-07-07 04:44:55,Phản hồi trải nghiệm sau khi mua
24342,6988,Social Media,2025-02-06 23:30:04,Xác nhận tồn kho và thời gian giao hàng
24343,6988,Chat,2025-03-27 13:51:41,Giới thiệu sản phẩm mới ra mắt
24344,6988,Chat,2025-05-23 09:43:26,Tư vấn combo dưỡng da
24345,6988,Social Media,2025-06-22 04:49:57,Xác nhận tồn kho và thời gian giao hàng
24346,6988,Email,2025-07-16 01:11:07,Tư vấn combo dưỡng da
24347,6989,Meeting,2025-07-01 03:03:08,Xác nhận tồn kho và thời gian giao hàng
24348,6989,Chat,2025-10-04 19:00:49,Phản hồi trải nghiệm sau khi mua
24349,6990,Web,2024-11-08 23:13:00,hành_động='Xem sản phẩm'; sản_phẩm='Son lì tông nude'; thương_hiệu='Silky'; từ_khóa='son lì'
24350,6990,Call,2025-06-03 06:04:35,Phản hồi trải nghiệm sau khi mua
24351,6990,Meeting,2024-12-09 09:21:41,Phản hồi trải nghiệm sau khi mua
24352,6991,Web,2025-05-29 19:49:11,hành_động='Xem sản phẩm'; sản_phẩm='Mặt nạ đất sét'; thương_hiệu='PureLeaf'; từ_khóa='dưỡng ẩm'
24353,6991,Chat,2025-03-26 11:17:39,Giới thiệu sản phẩm mới ra mắt
24354,6991,Meeting,2025-10-09 10:33:00,Gửi mã giảm giá 10% cho đơn đầu tiên
24355,6992,Social Media,2024-06-08 13:16:50,Xác nhận tồn kho và thời gian giao hàng
24356,6992,Email,2023-09-23 06:01:37,Giới thiệu sản phẩm mới ra mắt
24357,6992,Web,2024-06-27 14:35:07,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Sữa rửa mặt dịu nhẹ'; thương_hiệu='GlowMe'; từ_khóa='da nhạy cảm'
24358,6992,Chat,2023-10-28 11:13:46,Tư vấn combo dưỡng da
24359,6992,Web,2023-12-16 11:26:56,hành_động='Xóa khỏi giỏ hàng'; sản_phẩm='Tẩy trang micellar'; thương_hiệu='AquaSkin'; từ_khóa='chống nắng'
24360,6992,Call,2024-03-23 16:37:00,Phản hồi trải nghiệm sau khi mua
24361,6993,Web,2025-05-06 21:00:07,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Toner làm dịu'; thương_hiệu='AquaSkin'; từ_khóa='da nhạy cảm'
24362,6993,Web,2025-01-23 00:59:04,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Sữa rửa mặt dịu nhẹ'; thương_hiệu='GlowMe'; từ_khóa='son lì'
24363,6993,Social Media,2024-12-21 02:23:44,Phản hồi trải nghiệm sau khi mua
24364,6993,Web,2025-06-10 00:42:51,hành_động='Xóa khỏi giỏ hàng'; sản_phẩm='Nước hoa hồng'; thương_hiệu='Lumi'; từ_khóa='son lì'
24365,6993,Call,2025-01-13 08:07:35,Gửi mã giảm giá 10% cho đơn đầu tiên
24366,6993,Meeting,2025-03-30 02:36:27,Tư vấn combo dưỡng da
24367,6994,Social Media,2024-12-22 00:27:34,Tư vấn combo dưỡng da
24368,6994,Social Media,2024-06-03 03:28:48,Tư vấn combo dưỡng da
24369,6994,Call,2024-07-28 23:59:13,Phản hồi trải nghiệm sau khi mua
24370,6994,Email,2024-04-21 02:43:42,Phản hồi trải nghiệm sau khi mua
24371,6994,Email,2024-10-18 17:13:23,Hỏi tình trạng da và gợi ý routine
24372,6994,Email,2024-04-20 17:58:53,Gửi mã giảm giá 10% cho đơn đầu tiên
24373,6995,Call,2024-04-28 03:22:54,Tư vấn combo dưỡng da
24374,6996,Call,2024-05-15 15:17:48,Tư vấn combo dưỡng da
24375,6996,Chat,2024-09-16 04:21:42,Xác nhận tồn kho và thời gian giao hàng
24376,6996,Chat,2024-03-22 08:58:27,Gửi mã giảm giá 10% cho đơn đầu tiên
24377,6996,Social Media,2024-09-09 16:04:37,Tư vấn combo dưỡng da
24378,6997,Email,2025-08-30 03:53:00,Xác nhận tồn kho và thời gian giao hàng
24379,6997,Chat,2025-03-17 20:42:58,Tư vấn combo dưỡng da
24380,6997,Email,2025-05-10 10:00:39,Gửi mã giảm giá 10% cho đơn đầu tiên
24381,6997,Web,2025-03-13 14:35:52,hành_động='Xem sản phẩm'; sản_phẩm='Serum Vitamin C'; thương_hiệu='Silky'; từ_khóa='dưỡng ẩm'
24382,6998,Chat,2025-07-02 03:06:01,Gửi mã giảm giá 10% cho đơn đầu tiên
24383,6998,Call,2024-12-18 04:09:33,Phản hồi trải nghiệm sau khi mua
24384,6999,Call,2024-04-30 22:55:48,Phản hồi trải nghiệm sau khi mua
24385,6999,Social Media,2025-01-17 00:25:56,Hỏi tình trạng da và gợi ý routine
24386,6999,Call,2024-09-10 14:20:18,Tư vấn combo dưỡng da
24387,6999,Email,2024-07-01 02:50:48,Gửi mã giảm giá 10% cho đơn đầu tiên
24388,6999,Web,2024-05-30 10:09:02,hành_động='Xem sản phẩm'; sản_phẩm='Serum Vitamin C'; thương_hiệu='Silky'; từ_khóa='chống nắng'
24389,6999,Chat,2024-05-10 19:46:53,Xác nhận tồn kho và thời gian giao hàng
24390,7000,Chat,2024-05-21 07:20:24,Giới thiệu sản phẩm mới ra mắt
24391,7000,Social Media,2024-02-13 19:07:12,Giới thiệu sản phẩm mới ra mắt
24392,7000,Chat,2023-12-23 13:55:18,Gửi mã giảm giá 10% cho đơn đầu tiên
24393,7000,Meeting,2024-06-01 21:51:53,Gửi mã giảm giá 10% cho đơn đầu tiên
24394,7000,Meeting,2023-12-01 14:08:30,Tư vấn combo dưỡng da
24395,7001,Email,2023-11-29 14:01:17,Xác nhận tồn kho và thời gian giao hàng
24396,7001,Meeting,2023-05-29 15:42:33,Gửi mã giảm giá 10% cho đơn đầu tiên
24397,7001,Call,2023-08-24 08:31:49,Xác nhận tồn kho và thời gian giao hàng
24398,7001,Meeting,2023-06-08 06:42:38,Giới thiệu sản phẩm mới ra mắt
24399,7002,Call,2025-01-11 12:58:26,Phản hồi trải nghiệm sau khi mua
24400,7002,Meeting,2024-12-07 00:28:36,Hỏi tình trạng da và gợi ý routine
24401,7002,Call,2025-02-06 12:25:40,Phản hồi trải nghiệm sau khi mua
24402,7002,Chat,2025-04-21 09:38:50,Giới thiệu sản phẩm mới ra mắt
24403,7003,Call,2025-08-10 04:06:46,Phản hồi trải nghiệm sau khi mua
24404,7003,Web,2024-12-28 09:59:16,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Son lì tông nude'; thương_hiệu='HerbaCare'; từ_khóa='chống nắng'
24405,7003,Call,2024-12-23 03:42:59,Gửi mã giảm giá 10% cho đơn đầu tiên
24406,7003,Web,2025-01-25 11:24:17,hành_động='Xem chi tiết thương hiệu'; sản_phẩm='Nước hoa hồng'; thương_hiệu='PureLeaf'; từ_khóa='chống nắng'
